class_label,recall,precision,auc
negative,0.2635201573254671,0.9537366548042705,0.8874141618868034
negative,0.26253687315634217,0.9535714285714286,0.8874141618868034
negative,0.2615535889872173,0.953405017921147,0.8874141618868034
negative,0.2605703048180924,0.9532374100719424,0.8874141618868034
negative,0.25958702064896755,0.9530685920577617,0.8874141618868034
negative,0.2586037364798427,0.9528985507246377,0.8874141618868034
negative,0.2586037364798427,0.9563636363636364,0.8874141618868034
negative,0.2576204523107178,0.9562043795620438,0.8874141618868034
negative,0.2576204523107178,0.9597069597069597,0.8874141618868034
negative,0.25663716814159293,0.9595588235294118,0.8874141618868034
negative,0.255653883972468,0.959409594095941,0.8874141618868034
negative,0.25467059980334317,0.9592592592592593,0.8874141618868034
negative,0.2536873156342183,0.9591078066914498,0.8874141618868034
negative,0.2527040314650934,0.9589552238805971,0.8874141618868034
negative,0.25172074729596855,0.9588014981273408,0.8874141618868034
negative,0.25172074729596855,0.9624060150375939,0.8874141618868034
negative,0.25073746312684364,0.9622641509433962,0.8874141618868034
negative,0.2497541789577188,0.9621212121212122,0.8874141618868034
negative,0.2487708947885939,0.9619771863117871,0.8874141618868034
negative,0.24778761061946902,0.9618320610687023,0.8874141618868034
negative,0.24680432645034414,0.9616858237547893,0.8874141618868034
negative,0.24582104228121926,0.9615384615384616,0.8874141618868034
negative,0.2448377581120944,0.9613899613899614,0.8874141618868034
negative,0.24385447394296952,0.9612403100775194,0.8874141618868034
negative,0.24287118977384464,0.9610894941634242,0.8874141618868034
negative,0.24188790560471976,0.9609375,0.8874141618868034
negative,0.24090462143559488,0.9607843137254902,0.8874141618868034
negative,0.23992133726647,0.9606299212598425,0.8874141618868034
negative,0.23893805309734514,0.9604743083003953,0.8874141618868034
negative,0.23795476892822026,0.9603174603174603,0.8874141618868034
negative,0.23697148475909538,0.9601593625498008,0.8874141618868034
negative,0.23697148475909538,0.964,0.8874141618868034
negative,0.2359882005899705,0.963855421686747,0.8874141618868034
negative,0.23500491642084562,0.9637096774193549,0.8874141618868034
negative,0.23402163225172073,0.9635627530364372,0.8874141618868034
negative,0.23303834808259588,0.9634146341463414,0.8874141618868034
negative,0.232055063913471,0.963265306122449,0.8874141618868034
negative,0.23107177974434612,0.9631147540983607,0.8874141618868034
negative,0.23008849557522124,0.9629629629629629,0.8874141618868034
negative,0.22910521140609635,0.9628099173553719,0.8874141618868034
negative,0.22812192723697147,0.9626556016597511,0.8874141618868034
negative,0.22713864306784662,0.9625,0.8874141618868034
negative,0.22615535889872174,0.9623430962343096,0.8874141618868034
negative,0.22517207472959685,0.9621848739495799,0.8874141618868034
negative,0.22418879056047197,0.9620253164556962,0.8874141618868034
negative,0.2232055063913471,0.961864406779661,0.8874141618868034
negative,0.2222222222222222,0.9617021276595744,0.8874141618868034
negative,0.22123893805309736,0.9615384615384616,0.8874141618868034
negative,0.22025565388397247,0.9613733905579399,0.8874141618868034
negative,0.2192723697148476,0.9612068965517241,0.8874141618868034
negative,0.2182890855457227,0.961038961038961,0.8874141618868034
negative,0.21730580137659783,0.9608695652173913,0.8874141618868034
negative,0.21632251720747295,0.9606986899563319,0.8874141618868034
negative,0.2153392330383481,0.9605263157894737,0.8874141618868034
negative,0.2143559488692232,0.960352422907489,0.8874141618868034
negative,0.21337266470009833,0.9601769911504425,0.8874141618868034
negative,0.21238938053097345,0.96,0.8874141618868034
negative,0.21140609636184857,0.9598214285714286,0.8874141618868034
negative,0.21042281219272368,0.9596412556053812,0.8874141618868034
negative,0.20943952802359883,0.9594594594594594,0.8874141618868034
negative,0.20845624385447395,0.9592760180995475,0.8874141618868034
negative,0.20747295968534907,0.9590909090909091,0.8874141618868034
negative,0.20648967551622419,0.958904109589041,0.8874141618868034
negative,0.2055063913470993,0.9587155963302753,0.8874141618868034
negative,0.2055063913470993,0.9631336405529954,0.8874141618868034
negative,0.20452310717797442,0.9629629629629629,0.8874141618868034
negative,0.20353982300884957,0.9627906976744186,0.8874141618868034
negative,0.2025565388397247,0.9626168224299065,0.8874141618868034
negative,0.2015732546705998,0.9624413145539906,0.8874141618868034
negative,0.20058997050147492,0.9622641509433962,0.8874141618868034
negative,0.19960668633235004,0.9620853080568721,0.8874141618868034
negative,0.19862340216322516,0.9619047619047619,0.8874141618868034
negative,0.1976401179941003,0.9617224880382775,0.8874141618868034
negative,0.19665683382497542,0.9615384615384616,0.8874141618868034
negative,0.19567354965585054,0.961352657004831,0.8874141618868034
negative,0.19469026548672566,0.9611650485436893,0.8874141618868034
negative,0.19370698131760078,0.9609756097560975,0.8874141618868034
negative,0.1927236971484759,0.9607843137254902,0.8874141618868034
negative,0.19174041297935104,0.9605911330049262,0.8874141618868034
negative,0.19075712881022616,0.9603960396039604,0.8874141618868034
negative,0.18977384464110128,0.9601990049751243,0.8874141618868034
negative,0.1887905604719764,0.96,0.8874141618868034
negative,0.18780727630285152,0.9597989949748744,0.8874141618868034
negative,0.18682399213372664,0.9595959595959596,0.8874141618868034
negative,0.18584070796460178,0.9593908629441624,0.8874141618868034
negative,0.1848574237954769,0.9591836734693877,0.8874141618868034
negative,0.18387413962635202,0.958974358974359,0.8874141618868034
negative,0.18387413962635202,0.9639175257731959,0.8874141618868034
negative,0.18289085545722714,0.9637305699481865,0.8874141618868034
negative,0.18190757128810225,0.9635416666666666,0.8874141618868034
negative,0.18092428711897737,0.9633507853403142,0.8874141618868034
negative,0.17994100294985252,0.9631578947368421,0.8874141618868034
negative,0.17895771878072764,0.9629629629629629,0.8874141618868034
negative,0.17797443461160276,0.9627659574468085,0.8874141618868034
negative,0.17699115044247787,0.9625668449197861,0.8874141618868034
negative,0.176007866273353,0.9623655913978495,0.8874141618868034
negative,0.1750245821042281,0.9621621621621622,0.8874141618868034
negative,0.17404129793510326,0.9619565217391305,0.8874141618868034
negative,0.17305801376597837,0.9617486338797814,0.8874141618868034
negative,0.1720747295968535,0.9615384615384616,0.8874141618868034
negative,0.1710914454277286,0.9613259668508287,0.8874141618868034
negative,0.17010816125860373,0.9611111111111111,0.8874141618868034
negative,0.16912487708947885,0.9608938547486033,0.8874141618868034
negative,0.168141592920354,0.9606741573033708,0.8874141618868034
negative,0.1671583087512291,0.96045197740113,0.8874141618868034
negative,0.16617502458210423,0.9602272727272727,0.8874141618868034
negative,0.16519174041297935,0.96,0.8874141618868034
negative,0.16420845624385447,0.9597701149425287,0.8874141618868034
negative,0.16322517207472959,0.9595375722543352,0.8874141618868034
negative,0.16224188790560473,0.9593023255813954,0.8874141618868034
negative,0.16125860373647985,0.9590643274853801,0.8874141618868034
negative,0.16027531956735497,0.9588235294117647,0.8874141618868034
negative,0.16027531956735497,0.9644970414201184,0.8874141618868034
negative,0.1592920353982301,0.9642857142857143,0.8874141618868034
negative,0.1583087512291052,0.9640718562874252,0.8874141618868034
negative,0.15732546705998032,0.963855421686747,0.8874141618868034
negative,0.15634218289085547,0.9636363636363636,0.8874141618868034
negative,0.1553588987217306,0.9634146341463414,0.8874141618868034
negative,0.1543756145526057,0.9631901840490797,0.8874141618868034
negative,0.15339233038348082,0.9629629629629629,0.8874141618868034
negative,0.15240904621435594,0.9627329192546584,0.8874141618868034
negative,0.15142576204523106,0.9625,0.8874141618868034
negative,0.1504424778761062,0.9622641509433962,0.8874141618868034
negative,0.14945919370698132,0.9620253164556962,0.8874141618868034
negative,0.14847590953785644,0.9617834394904459,0.8874141618868034
negative,0.14749262536873156,0.9615384615384616,0.8874141618868034
negative,0.14650934119960668,0.9612903225806452,0.8874141618868034
negative,0.1455260570304818,0.961038961038961,0.8874141618868034
negative,0.14454277286135694,0.9607843137254902,0.8874141618868034
negative,0.14355948869223206,0.9605263157894737,0.8874141618868034
negative,0.14257620452310718,0.9602649006622517,0.8874141618868034
negative,0.1415929203539823,0.96,0.8874141618868034
negative,0.14060963618485742,0.959731543624161,0.8874141618868034
negative,0.13962635201573254,0.9594594594594594,0.8874141618868034
negative,0.13864306784660768,0.9591836734693877,0.8874141618868034
negative,0.1376597836774828,0.958904109589041,0.8874141618868034
negative,0.13667649950835792,0.9586206896551724,0.8874141618868034
negative,0.13667649950835792,0.9652777777777778,0.8874141618868034
negative,0.13569321533923304,0.965034965034965,0.8874141618868034
negative,0.13470993117010815,0.9647887323943662,0.8874141618868034
negative,0.13372664700098327,0.9645390070921985,0.8874141618868034
negative,0.13274336283185842,0.9642857142857143,0.8874141618868034
negative,0.13176007866273354,0.9640287769784173,0.8874141618868034
negative,0.13077679449360866,0.9637681159420289,0.8874141618868034
negative,0.12979351032448377,0.9635036496350365,0.8874141618868034
negative,0.1288102261553589,0.9632352941176471,0.8874141618868034
negative,0.127826941986234,0.9629629629629629,0.8874141618868034
negative,0.12684365781710916,0.9626865671641791,0.8874141618868034
negative,0.12586037364798427,0.9624060150375939,0.8874141618868034
negative,0.1248770894788594,0.9621212121212122,0.8874141618868034
negative,0.12389380530973451,0.9618320610687023,0.8874141618868034
negative,0.12291052114060963,0.9615384615384616,0.8874141618868034
negative,0.12192723697148476,0.9612403100775194,0.8874141618868034
negative,0.12094395280235988,0.9609375,0.8874141618868034
negative,0.119960668633235,0.9606299212598425,0.8874141618868034
negative,0.11897738446411013,0.9603174603174603,0.8874141618868034
negative,0.11799410029498525,0.96,0.8874141618868034
negative,0.11701081612586037,0.9596774193548387,0.8874141618868034
negative,0.1160275319567355,0.959349593495935,0.8874141618868034
negative,0.1160275319567355,0.9672131147540983,0.8874141618868034
negative,0.11504424778761062,0.9669421487603306,0.8874141618868034
negative,0.11406096361848574,0.9666666666666667,0.8874141618868034
negative,0.11307767944936087,0.9663865546218487,0.8874141618868034
negative,0.11209439528023599,0.9661016949152542,0.8874141618868034
negative,0.1111111111111111,0.9658119658119658,0.8874141618868034
negative,0.11012782694198624,0.9655172413793104,0.8874141618868034
negative,0.10914454277286136,0.9652173913043478,0.8874141618868034
negative,0.10816125860373647,0.9649122807017544,0.8874141618868034
negative,0.1071779744346116,0.9646017699115044,0.8874141618868034
negative,0.10619469026548672,0.9642857142857143,0.8874141618868034
negative,0.10521140609636184,0.963963963963964,0.8874141618868034
negative,0.10422812192723697,0.9636363636363636,0.8874141618868034
negative,0.10324483775811209,0.963302752293578,0.8874141618868034
negative,0.10226155358898721,0.9629629629629629,0.8874141618868034
negative,0.10127826941986234,0.9626168224299065,0.8874141618868034
negative,0.10029498525073746,0.9622641509433962,0.8874141618868034
negative,0.09931170108161258,0.9619047619047619,0.8874141618868034
negative,0.09832841691248771,0.9615384615384616,0.8874141618868034
negative,0.09734513274336283,0.9611650485436893,0.8874141618868034
negative,0.09636184857423795,0.9607843137254902,0.8874141618868034
negative,0.09537856440511308,0.9603960396039604,0.8874141618868034
negative,0.0943952802359882,0.96,0.8874141618868034
negative,0.09341199606686332,0.9595959595959596,0.8874141618868034
negative,0.09242871189773845,0.9591836734693877,0.8874141618868034
negative,0.09144542772861357,0.9587628865979382,0.8874141618868034
negative,0.09144542772861357,0.96875,0.8874141618868034
negative,0.09046214355948869,0.968421052631579,0.8874141618868034
negative,0.08947885939036382,0.9680851063829787,0.8874141618868034
negative,0.08849557522123894,0.967741935483871,0.8874141618868034
negative,0.08751229105211406,0.967391304347826,0.8874141618868034
negative,0.08652900688298919,0.967032967032967,0.8874141618868034
negative,0.0855457227138643,0.9666666666666667,0.8874141618868034
negative,0.08456243854473942,0.9662921348314607,0.8874141618868034
negative,0.08357915437561456,0.9659090909090909,0.8874141618868034
negative,0.08259587020648967,0.9655172413793104,0.8874141618868034
negative,0.08161258603736479,0.9651162790697675,0.8874141618868034
negative,0.08062930186823992,0.9647058823529412,0.8874141618868034
negative,0.07964601769911504,0.9642857142857143,0.8874141618868034
negative,0.07866273352999016,0.963855421686747,0.8874141618868034
negative,0.0776794493608653,0.9634146341463414,0.8874141618868034
negative,0.07669616519174041,0.9629629629629629,0.8874141618868034
negative,0.07571288102261553,0.9625,0.8874141618868034
negative,0.07472959685349066,0.9620253164556962,0.8874141618868034
negative,0.07374631268436578,0.9615384615384616,0.8874141618868034
negative,0.07374631268436578,0.974025974025974,0.8874141618868034
negative,0.0727630285152409,0.9736842105263158,0.8874141618868034
negative,0.07177974434611603,0.9733333333333334,0.8874141618868034
negative,0.07079646017699115,0.972972972972973,0.8874141618868034
negative,0.06981317600786627,0.9726027397260274,0.8874141618868034
negative,0.06981317600786627,0.9861111111111112,0.8874141618868034
negative,0.0688298918387414,0.9859154929577465,0.8874141618868034
negative,0.06784660766961652,0.9857142857142858,0.8874141618868034
negative,0.06686332350049164,0.9855072463768116,0.8874141618868034
negative,0.06588003933136677,0.9852941176470589,0.8874141618868034
negative,0.06489675516224189,0.9850746268656716,0.8874141618868034
negative,0.063913470993117,0.9848484848484849,0.8874141618868034
negative,0.06293018682399214,0.9846153846153847,0.8874141618868034
negative,0.061946902654867256,0.984375,0.8874141618868034
negative,0.06096361848574238,0.9841269841269841,0.8874141618868034
negative,0.0599803343166175,0.9838709677419355,0.8874141618868034
negative,0.058997050147492625,0.9836065573770492,0.8874141618868034
negative,0.05801376597836775,0.9833333333333333,0.8874141618868034
negative,0.05703048180924287,0.9830508474576272,0.8874141618868034
negative,0.05604719764011799,0.9827586206896551,0.8874141618868034
negative,0.05506391347099312,0.9824561403508771,0.8874141618868034
negative,0.05408062930186824,0.9821428571428571,0.8874141618868034
negative,0.05309734513274336,0.9818181818181818,0.8874141618868034
negative,0.05211406096361849,0.9814814814814815,0.8874141618868034
negative,0.051130776794493606,0.9811320754716981,0.8874141618868034
negative,0.05014749262536873,0.9807692307692307,0.8874141618868034
negative,0.049164208456243856,0.9803921568627451,0.8874141618868034
negative,0.048180924287118974,0.98,0.8874141618868034
negative,0.0471976401179941,0.9795918367346939,0.8874141618868034
negative,0.046214355948869225,0.9791666666666666,0.8874141618868034
negative,0.04523107177974434,0.9787234042553191,0.8874141618868034
negative,0.04424778761061947,0.9782608695652174,0.8874141618868034
negative,0.043264503441494594,0.9777777777777777,0.8874141618868034
negative,0.04228121927236971,0.9772727272727273,0.8874141618868034
negative,0.04129793510324484,0.9767441860465116,0.8874141618868034
negative,0.04031465093411996,0.9761904761904762,0.8874141618868034
negative,0.03933136676499508,0.975609756097561,0.8874141618868034
negative,0.038348082595870206,0.975,0.8874141618868034
negative,0.03736479842674533,0.9743589743589743,0.8874141618868034
negative,0.03638151425762045,0.9736842105263158,0.8874141618868034
negative,0.035398230088495575,0.972972972972973,0.8874141618868034
negative,0.0344149459193707,0.9722222222222222,0.8874141618868034
negative,0.03343166175024582,0.9714285714285714,0.8874141618868034
negative,0.032448377581120944,0.9705882352941176,0.8874141618868034
negative,0.03146509341199607,0.9696969696969697,0.8874141618868034
negative,0.03048180924287119,0.96875,0.8874141618868034
negative,0.029498525073746312,0.967741935483871,0.8874141618868034
negative,0.028515240904621434,0.9666666666666667,0.8874141618868034
negative,0.02753195673549656,0.9655172413793104,0.8874141618868034
negative,0.02654867256637168,0.9642857142857143,0.8874141618868034
negative,0.025565388397246803,0.9629629629629629,0.8874141618868034
negative,0.024582104228121928,0.9615384615384616,0.8874141618868034
negative,0.02359882005899705,0.96,0.8874141618868034
negative,0.02261553588987217,0.9583333333333334,0.8874141618868034
negative,0.021632251720747297,0.9565217391304348,0.8874141618868034
negative,0.02064896755162242,0.9545454545454546,0.8874141618868034
negative,0.01966568338249754,0.9523809523809523,0.8874141618868034
negative,0.018682399213372666,0.95,0.8874141618868034
negative,0.017699115044247787,0.9473684210526315,0.8874141618868034
negative,0.01671583087512291,0.9444444444444444,0.8874141618868034
negative,0.015732546705998034,0.9411764705882353,0.8874141618868034
negative,0.014749262536873156,0.9375,0.8874141618868034
negative,0.01376597836774828,0.9333333333333333,0.8874141618868034
negative,0.012782694198623401,0.9285714285714286,0.8874141618868034
negative,0.011799410029498525,0.9230769230769231,0.8874141618868034
negative,0.010816125860373648,0.9166666666666666,0.8874141618868034
negative,0.00983284169124877,0.9090909090909091,0.8874141618868034
negative,0.008849557522123894,0.9,0.8874141618868034
negative,0.007866273352999017,0.8888888888888888,0.8874141618868034
negative,0.00688298918387414,0.875,0.8874141618868034
negative,0.0058997050147492625,0.8571428571428571,0.8874141618868034
negative,0.004916420845624385,0.8333333333333334,0.8874141618868034
negative,0.003933136676499509,0.8,0.8874141618868034
negative,0.0029498525073746312,0.75,0.8874141618868034
negative,0.0019665683382497543,0.6666666666666666,0.8874141618868034
negative,0.0009832841691248771,0.5,0.8874141618868034
negative,0.0,0.0,0.8874141618868034
negative,0.0,1.0,0.8874141618868034
neutral,1.0,0.14640698455339154,0.49563221120564316
neutral,1.0,0.14650537634408603,0.49563221120564316
neutral,1.0,0.14660390047074648,0.49563221120564316
neutral,1.0,0.14670255720053835,0.49563221120564316
neutral,1.0,0.1468013468013468,0.49563221120564316
neutral,1.0,0.14690026954177898,0.49563221120564316
neutral,1.0,0.14699932569116655,0.49563221120564316
neutral,1.0,0.14709851551956815,0.49563221120564316
neutral,1.0,0.14719783929777178,0.49563221120564316
neutral,1.0,0.1472972972972973,0.49563221120564316
neutral,1.0,0.14739688979039892,0.49563221120564316
neutral,1.0,0.14749661705006767,0.49563221120564316
neutral,1.0,0.14759647935003387,0.49563221120564316
neutral,1.0,0.14769647696476965,0.49563221120564316
neutral,1.0,0.14779661016949153,0.49563221120564316
neutral,1.0,0.14789687924016282,0.49563221120564316
neutral,1.0,0.14799728445349628,0.49563221120564316
neutral,1.0,0.1480978260869565,0.49563221120564316
neutral,1.0,0.14819850441876276,0.49563221120564316
neutral,1.0,0.14829931972789115,0.49563221120564316
neutral,1.0,0.1484002722940776,0.49563221120564316
neutral,1.0,0.14850136239782016,0.49563221120564316
neutral,1.0,0.14860259032038173,0.49563221120564316
neutral,1.0,0.14870395634379263,0.49563221120564316
neutral,1.0,0.14880546075085324,0.49563221120564316
neutral,1.0,0.1489071038251366,0.49563221120564316
neutral,1.0,0.14900888585099112,0.49563221120564316
neutral,1.0,0.1491108071135431,0.49563221120564316
neutral,1.0,0.14921286789869953,0.49563221120564316
neutral,1.0,0.14931506849315068,0.49563221120564316
neutral,1.0,0.14941740918437285,0.49563221120564316
neutral,1.0,0.149519890260631,0.49563221120564316
neutral,1.0,0.14962251201098148,0.49563221120564316
neutral,1.0,0.14972527472527472,0.49563221120564316
neutral,1.0,0.14982817869415807,0.49563221120564316
neutral,1.0,0.1499312242090784,0.49563221120564316
neutral,1.0,0.15003441156228492,0.49563221120564316
neutral,1.0,0.15013774104683195,0.49563221120564316
neutral,1.0,0.15024121295658166,0.49563221120564316
neutral,1.0,0.1503448275862069,0.49563221120564316
neutral,1.0,0.15044858523119392,0.49563221120564316
neutral,1.0,0.1505524861878453,0.49563221120564316
neutral,1.0,0.15065653075328264,0.49563221120564316
neutral,1.0,0.1507607192254495,0.49563221120564316
neutral,1.0,0.1508650519031142,0.49563221120564316
neutral,1.0,0.15096952908587258,0.49563221120564316
neutral,1.0,0.15107415107415106,0.49563221120564316
neutral,1.0,0.15117891816920942,0.49563221120564316
neutral,1.0,0.15128383067314366,0.49563221120564316
neutral,1.0,0.15138888888888888,0.49563221120564316
neutral,1.0,0.15149409312022238,0.49563221120564316
neutral,1.0,0.15159944367176634,0.49563221120564316
neutral,1.0,0.15170494084899094,0.49563221120564316
neutral,1.0,0.15181058495821728,0.49563221120564316
neutral,1.0,0.15191637630662022,0.49563221120564316
neutral,1.0,0.15202231520223153,0.49563221120564316
neutral,1.0,0.15212840195394278,0.49563221120564316
neutral,1.0,0.15223463687150837,0.49563221120564316
neutral,1.0,0.15234102026554858,0.49563221120564316
neutral,1.0,0.15244755244755245,0.49563221120564316
neutral,1.0,0.15255423372988103,0.49563221120564316
neutral,1.0,0.15266106442577032,0.49563221120564316
neutral,1.0,0.15276804484933426,0.49563221120564316
neutral,1.0,0.15287517531556802,0.49563221120564316
neutral,1.0,0.1529824561403509,0.49563221120564316
neutral,1.0,0.15308988764044945,0.49563221120564316
neutral,1.0,0.15319747013352072,0.49563221120564316
neutral,1.0,0.15330520393811534,0.49563221120564316
neutral,1.0,0.1534130893736805,0.49563221120564316
neutral,1.0,0.15352112676056337,0.49563221120564316
neutral,1.0,0.1536293164200141,0.49563221120564316
neutral,1.0,0.153737658674189,0.49563221120564316
neutral,1.0,0.15384615384615385,0.49563221120564316
neutral,1.0,0.153954802259887,0.49563221120564316
neutral,1.0,0.15406360424028268,0.49563221120564316
neutral,1.0,0.15417256011315417,0.49563221120564316
neutral,1.0,0.1542816702052371,0.49563221120564316
neutral,1.0,0.15439093484419264,0.49563221120564316
neutral,1.0,0.15450035435861093,0.49563221120564316
neutral,1.0,0.15460992907801419,0.49563221120564316
neutral,1.0,0.1547196593328602,0.49563221120564316
neutral,1.0,0.15482954545454544,0.49563221120564316
neutral,1.0,0.15493958777540867,0.49563221120564316
neutral,1.0,0.155049786628734,0.49563221120564316
neutral,1.0,0.15516014234875444,0.49563221120564316
neutral,1.0,0.15527065527065528,0.49563221120564316
neutral,1.0,0.15538132573057734,0.49563221120564316
neutral,1.0,0.15549215406562053,0.49563221120564316
neutral,1.0,0.15560314061384725,0.49563221120564316
neutral,1.0,0.15571428571428572,0.49563221120564316
neutral,1.0,0.15582558970693353,0.49563221120564316
neutral,1.0,0.15593705293276108,0.49563221120564316
neutral,1.0,0.15604867573371511,0.49563221120564316
neutral,1.0,0.15616045845272206,0.49563221120564316
neutral,1.0,0.15627240143369175,0.49563221120564316
neutral,1.0,0.1563845050215208,0.49563221120564316
neutral,1.0,0.15649676956209618,0.49563221120564316
neutral,1.0,0.15660919540229884,0.49563221120564316
neutral,1.0,0.15672178289000718,0.49563221120564316
neutral,1.0,0.15683453237410072,0.49563221120564316
neutral,1.0,0.15694744420446363,0.49563221120564316
neutral,1.0,0.15706051873198848,0.49563221120564316
neutral,1.0,0.15717375630857966,0.49563221120564316
neutral,1.0,0.15728715728715728,0.49563221120564316
neutral,1.0,0.15740072202166064,0.49563221120564316
neutral,1.0,0.157514450867052,0.49563221120564316
neutral,1.0,0.1576283441793203,0.49563221120564316
neutral,1.0,0.1577424023154848,0.49563221120564316
neutral,1.0,0.15785662563359884,0.49563221120564316
neutral,1.0,0.15797101449275364,0.49563221120564316
neutral,1.0,0.15808556925308195,0.49563221120564316
neutral,1.0,0.15820029027576196,0.49563221120564316
neutral,1.0,0.15831517792302105,0.49563221120564316
neutral,1.0,0.15843023255813954,0.49563221120564316
neutral,1.0,0.15854545454545454,0.49563221120564316
neutral,1.0,0.1586608442503639,0.49563221120564316
neutral,1.0,0.15877640203932994,0.49563221120564316
neutral,1.0,0.1588921282798834,0.49563221120564316
neutral,1.0,0.15900802334062727,0.49563221120564316
neutral,1.0,0.1591240875912409,0.49563221120564316
neutral,1.0,0.15924032140248356,0.49563221120564316
neutral,1.0,0.15935672514619884,0.49563221120564316
neutral,1.0,0.15947329919531822,0.49563221120564316
neutral,1.0,0.1595900439238653,0.49563221120564316
neutral,1.0,0.1597069597069597,0.49563221120564316
neutral,1.0,0.1598240469208211,0.49563221120564316
neutral,1.0,0.15994130594277328,0.49563221120564316
neutral,1.0,0.16005873715124816,0.49563221120564316
neutral,1.0,0.16017634092578986,0.49563221120564316
neutral,1.0,0.16029411764705884,0.49563221120564316
neutral,1.0,0.1604120676968359,0.49563221120564316
neutral,1.0,0.16053019145802652,0.49563221120564316
neutral,1.0,0.1606484893146647,0.49563221120564316
neutral,1.0,0.1607669616519174,0.49563221120564316
neutral,1.0,0.16088560885608857,0.49563221120564316
neutral,1.0,0.16100443131462333,0.49563221120564316
neutral,1.0,0.16112342941611235,0.49563221120564316
neutral,1.0,0.16124260355029585,0.49563221120564316
neutral,1.0,0.16136195410806808,0.49563221120564316
neutral,1.0,0.16148148148148148,0.49563221120564316
neutral,1.0,0.16160118606375093,0.49563221120564316
neutral,1.0,0.16172106824925817,0.49563221120564316
neutral,1.0,0.16184112843355605,0.49563221120564316
neutral,1.0,0.16196136701337296,0.49563221120564316
neutral,1.0,0.1620817843866171,0.49563221120564316
neutral,1.0,0.16220238095238096,0.49563221120564316
neutral,1.0,0.16232315711094564,0.49563221120564316
neutral,1.0,0.16244411326378538,0.49563221120564316
neutral,1.0,0.16256524981357195,0.49563221120564316
neutral,1.0,0.1626865671641791,0.49563221120564316
neutral,1.0,0.16280806572068707,0.49563221120564316
neutral,1.0,0.16292974588938713,0.49563221120564316
neutral,1.0,0.1630516080777861,0.49563221120564316
neutral,1.0,0.1631736526946108,0.49563221120564316
neutral,1.0,0.16329588014981272,0.49563221120564316
neutral,1.0,0.1634182908545727,0.49563221120564316
neutral,1.0,0.16354088522130533,0.49563221120564316
neutral,1.0,0.16366366366366367,0.49563221120564316
neutral,1.0,0.16378662659654394,0.49563221120564316
neutral,1.0,0.16390977443609023,0.49563221120564316
neutral,1.0,0.16403310759969902,0.49563221120564316
neutral,1.0,0.16415662650602408,0.49563221120564316
neutral,1.0,0.16428033157498115,0.49563221120564316
neutral,1.0,0.16440422322775264,0.49563221120564316
neutral,1.0,0.16452830188679246,0.49563221120564316
neutral,1.0,0.1646525679758308,0.49563221120564316
neutral,1.0,0.16477702191987906,0.49563221120564316
neutral,1.0,0.1649016641452345,0.49563221120564316
neutral,1.0,0.16502649507948525,0.49563221120564316
neutral,1.0,0.16515151515151516,0.49563221120564316
neutral,1.0,0.1652767247915087,0.49563221120564316
neutral,1.0,0.165402124430956,0.49563221120564316
neutral,1.0,0.16552771450265755,0.49563221120564316
neutral,1.0,0.1656534954407295,0.49563221120564316
neutral,1.0,0.16577946768060836,0.49563221120564316
neutral,1.0,0.1659056316590563,0.49563221120564316
neutral,1.0,0.16603198781416603,0.49563221120564316
neutral,1.0,0.16615853658536586,0.49563221120564316
neutral,1.0,0.16628527841342486,0.49563221120564316
neutral,1.0,0.166412213740458,0.49563221120564316
neutral,1.0,0.16653934300993126,0.49563221120564316
neutral,1.0,0.16666666666666666,0.49563221120564316
neutral,1.0,0.16679418515684774,0.49563221120564316
neutral,1.0,0.1669218989280245,0.49563221120564316
neutral,1.0,0.16704980842911876,0.49563221120564316
neutral,1.0,0.16717791411042945,0.49563221120564316
neutral,1.0,0.16730621642363777,0.49563221120564316
neutral,1.0,0.1674347158218126,0.49563221120564316
neutral,1.0,0.16756341275941583,0.49563221120564316
neutral,1.0,0.1676923076923077,0.49563221120564316
neutral,1.0,0.16782140107775212,0.49563221120564316
neutral,1.0,0.1679506933744222,0.49563221120564316
neutral,1.0,0.16808018504240554,0.49563221120564316
neutral,1.0,0.16820987654320987,0.49563221120564316
neutral,1.0,0.16833976833976835,0.49563221120564316
neutral,1.0,0.16846986089644514,0.49563221120564316
neutral,1.0,0.168600154679041,0.49563221120564316
neutral,1.0,0.16873065015479877,0.49563221120564316
neutral,1.0,0.168861347792409,0.49563221120564316
neutral,1.0,0.16899224806201552,0.49563221120564316
neutral,1.0,0.16912335143522111,0.49563221120564316
neutral,1.0,0.16925465838509315,0.49563221120564316
neutral,1.0,0.16938616938616938,0.49563221120564316
neutral,1.0,0.16951788491446346,0.49563221120564316
neutral,1.0,0.16964980544747083,0.49563221120564316
neutral,1.0,0.16978193146417445,0.49563221120564316
neutral,1.0,0.16991426344505067,0.49563221120564316
neutral,1.0,0.17004680187207488,0.49563221120564316
neutral,1.0,0.17017954722872755,0.49563221120564316
neutral,1.0,0.1703125,0.49563221120564316
neutral,1.0,0.1704456606724003,0.49563221120564316
neutral,1.0,0.1705790297339593,0.49563221120564316
neutral,1.0,0.1707126076742365,0.49563221120564316
neutral,1.0,0.17084639498432602,0.49563221120564316
neutral,1.0,0.17098039215686275,0.49563221120564316
neutral,1.0,0.17111459968602827,0.49563221120564316
neutral,1.0,0.17124901806755696,0.49563221120564316
neutral,1.0,0.17138364779874213,0.49563221120564316
neutral,1.0,0.17151848937844216,0.49563221120564316
